"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E540","2020-02-25 09:00:00","32.000","320.000","1.400","19.800","0.870","1017.100","","0.000","-99.000","-99.000","-99.000","19.800","","15.000",""
"C0W170","2020-02-25 09:00:00","42.000","204.000","1.800","14.500","0.970","1015.000","","0.000","-99.000","-99.000","-99.000","16.100","","13.700",""
"C0Z150","2020-02-25 09:00:00","27.000","200.000","2.800","20.400","0.910","1018.800","","0.000","-99.000","-99.000","-99.000","20.400","","16.700",""
"C0S840","2020-02-25 09:00:00","22.000","36.000","1.200","25.700","0.630","1020.200","","0.000","-99.000","-99.000","-99.000","25.700","","19.000",""
"C0H9A0","2020-02-25 09:00:00","1595.000","82.000","2.000","20.300","0.410","851.500","","0.000","-99.000","-99.000","-99.000","20.300","","11.300",""
"C0Z300","2020-02-25 09:00:00","182.000","0.000","0.200","21.000","0.870","1002.000","","0.000","-99.000","-99.000","-99.000","21.000","","17.200",""
"C0G730","2020-02-25 09:00:00","27.000","1.000","2.200","21.300","0.920","1017.900","","0.000","-99.000","-99.000","-99.000","21.300","","16.200",""
"C0V730","2020-02-25 09:00:00","33.000","334.000","1.100","24.200","0.700","1016.500","","0.000","-99.000","-99.000","-99.000","24.200","","19.700",""
"C0SA00","2020-02-25 09:00:00","466.000","0.000","0.000","22.400","0.710","967.800","","0.000","-99.000","-99.000","-99.000","22.400","","16.000",""
"C0S900","2020-02-25 09:00:00","27.000","99.000","1.800","25.100","0.800","1018.300","","0.000","-99.000","-99.000","-99.000","25.100","","23.200",""
"C0C480","2020-02-25 09:00:00","105.000","0.000","0.000","21.900","0.620","1008.200","","0.000","-99.000","-99.000","-99.000","21.900","","16.700",""
"C0V720","2020-02-25 09:00:00","15.000","28.000","2.600","25.400","0.630","1018.100","","0.000","-99.000","-99.000","-99.000","25.400","","20.300",""
"C0UA60","2020-02-25 09:00:00","566.000","167.000","1.300","22.100","0.620","956.400","","0.000","-99.000","-99.000","-99.000","22.100","","15.200",""
"C0A980","2020-02-25 09:00:00","11.000","323.000","0.500","20.800","0.780","1020.100","","0.000","-99.000","-99.000","-99.000","20.800","","16.700",""
"C0C670","2020-02-25 09:00:00","250.000","159.000","1.000","23.300","0.510","992.000","","0.000","-99.000","-99.000","-99.000","23.300","","15.800",""
"C0K550","2020-02-25 09:00:00","15.000","20.000","0.900","22.100","0.730","1018.900","","0.000","-99.000","-99.000","-99.000","22.100","","17.200",""
"C0R350","2020-02-25 09:00:00","35.000","53.000","5.000","25.800","0.720","1015.600","","0.000","-99.000","-99.000","-99.000","25.800","","22.500",""
"C0T9F0","2020-02-25 09:00:00","251.000","0.000","0.200","23.400","0.610","992.600","","0.000","-99.000","-99.000","-99.000","24.100","","17.100",""
"C0D390","2020-02-25 09:00:00","146.000","0.000","0.000","20.700","0.680","1002.100","","0.000","-99.000","-99.000","-99.000","20.700","","14.000",""
"C0O990","2020-02-25 09:00:00","18.000","23.000","1.400","22.600","0.820","1017.500","","0.000","-99.000","-99.000","-99.000","22.600","","16.000",""
"CM0010","2020-02-25 09:00:00","68.000","0.000","0.000","19.600","0.810","1013.000","","0.000","-99.000","-99.000","-99.000","19.600","","16.300",""
"C0K500","2020-02-25 09:00:00","12.000","9.000","1.700","21.200","0.790","1017.900","","0.000","-99.000","-99.000","-99.000","21.200","","17.300",""
"C0X260","2020-02-25 09:00:00","39.000","20.000","2.200","22.300","0.710","1015.800","","0.000","-99.000","-99.000","-99.000","22.300","","17.300",""
"C0ACA0","2020-02-25 09:00:00","25.000","0.000","0.000","21.000","0.840","1016.500","","0.000","-99.000","-99.000","-99.000","21.000","","17.700",""
"C0X180","2020-02-25 09:00:00","62.000","359.000","1.400","22.100","0.860","1012.200","","0.000","-99.000","-99.000","-99.000","22.100","","16.700",""
"C0F930","2020-02-25 09:00:00","100.000","327.000","0.800","24.100","0.690","1008.300","","0.000","-99.000","-99.000","-99.000","24.100","","17.400",""
"C0I010","2020-02-25 09:00:00","1562.000","104.000","2.300","16.600","0.530","854.400","","0.000","-99.000","-99.000","-99.000","16.600","","12.000",""
"C0R190","2020-02-25 09:00:00","32.000","359.000","2.300","24.100","0.690","1015.500","","0.000","-99.000","-99.000","-99.000","24.100","","17.200",""
"C0W160","2020-02-25 09:00:00","49.000","30.000","1.900","15.700","0.920","1012.500","","0.000","-99.000","-99.000","-99.000","16.200","","14.500",""
"C0I460","2020-02-25 09:00:00","110.000","235.000","0.900","21.700","0.730","1007.700","","0.000","-99.000","-99.000","-99.000","21.700","","16.600",""
"C0A9F0","2020-02-25 09:00:00","35.000","255.000","0.600","22.500","0.690","1016.900","","0.000","-99.000","-99.000","-99.000","22.500","","17.900",""
"C0F9A0","2020-02-25 09:00:00","425.000","48.000","0.800","24.700","0.500","971.500","","0.000","-99.000","-99.000","-99.000","25.100","","17.500",""
"C0O950","2020-02-25 09:00:00","4.000","341.000","1.800","23.600","0.710","1018.700","","0.000","-99.000","-99.000","-99.000","23.600","","17.400",""
"C0M760","2020-02-25 09:00:00","40.000","31.000","0.800","23.100","0.660","1015.500","","0.000","-99.000","-99.000","-99.000","23.100","","17.500",""
"C0AH70","2020-02-25 09:00:00","34.000","292.000","0.900","22.100","0.610","1017.000","","0.000","-99.000","-99.000","-99.000","22.100","","18.600",""
"C0V250","2020-02-25 09:00:00","298.000","143.000","0.600","25.900","0.430","985.000","","0.000","-99.000","-99.000","-99.000","25.900","","15.500",""
"C0U980","2020-02-25 09:00:00","573.000","20.000","0.300","22.600","0.570","956.900","","0.000","-99.000","-99.000","-99.000","22.600","","14.600",""
"C0S740","2020-02-25 09:00:00","289.000","26.000","0.700","19.700","0.840","989.700","","0.000","-99.000","-99.000","-99.000","19.700","","17.100",""
"C0A940","2020-02-25 09:00:00","49.000","0.000","0.000","17.300","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","17.300","","14.900",""
"C0A920","2020-02-25 09:00:00","196.000","299.000","1.700","17.000","0.940","997.000","","0.000","-99.000","-99.000","-99.000","21.500","","15.200",""
"C0T870","2020-02-25 09:00:00","135.000","136.000","0.600","18.400","0.940","1005.400","","0.000","-99.000","-99.000","-99.000","18.400","","13.700",""
"C0O930","2020-02-25 09:00:00","69.000","239.000","0.400","21.300","0.920","1012.900","","0.000","-99.000","-99.000","-99.000","21.300","","15.000",""
"C0AI40","2020-02-25 09:00:00","37.000","0.000","0.100","22.800","0.620","1016.500","","0.000","-99.000","-99.000","-99.000","22.800","","18.000",""
"C0C460","2020-02-25 09:00:00","482.000","145.000","0.400","20.900","0.530","966.400","","0.000","-99.000","-99.000","-99.000","20.900","","16.700",""
"C0E520","2020-02-25 09:00:00","320.000","83.000","0.400","17.900","0.890","984.700","","0.000","-99.000","-99.000","-99.000","17.900","","11.900",""
"C0T9D0","2020-02-25 09:00:00","7.000","0.000","0.200","22.600","0.720","1021.000","","0.000","-99.000","-99.000","-99.000","22.600","","17.000",""
"C0I390","2020-02-25 09:00:00","1184.000","102.000","1.600","18.400","0.510","892.300","","0.000","-99.000","-99.000","-99.000","18.400","","12.700",""
"C0B020","2020-02-25 09:00:00","86.000","166.000","1.500","20.900","0.790","1008.900","","0.000","-99.000","-99.000","-99.000","20.900","","15.900",""
"CM0170","2020-02-25 09:00:00","106.000","92.000","2.500","22.200","0.670","1008.900","","0.000","-99.000","-99.000","-99.000","22.200","","16.500",""
"C0F860","2020-02-25 09:00:00","2215.000","217.000","1.500","11.300","0.690","786.000","","0.000","-99.000","-99.000","-99.000","11.300","","7.100",""
"C0U890","2020-02-25 09:00:00","116.000","315.000","0.300","22.900","0.800","1008.500","","0.000","-99.000","-99.000","-99.000","22.900","","16.900",""
"C0G800","2020-02-25 09:00:00","15.000","18.000","2.000","21.700","0.820","1018.300","","0.000","-99.000","-99.000","-99.000","21.700","","16.700",""
"C0F850","2020-02-25 09:00:00","379.000","0.000","0.200","23.000","0.460","976.700","","0.000","-99.000","-99.000","-99.000","23.000","","14.100",""
"C0AH50","2020-02-25 09:00:00","275.000","139.000","1.000","22.400","0.690","988.500","","0.000","-99.000","-99.000","-99.000","22.400","","17.300",""
"C0Z160","2020-02-25 09:00:00","124.000","165.000","0.400","20.300","0.850","1008.100","","0.000","-99.000","-99.000","-99.000","20.300","","15.800",""
"C0R540","2020-02-25 09:00:00","17.000","6.000","2.400","23.100","0.760","1017.500","","0.000","-99.000","-99.000","-99.000","23.100","","19.100",""
"C0K480","2020-02-25 09:00:00","56.000","77.000","1.100","23.100","0.660","1013.400","","0.000","-99.000","-99.000","-99.000","23.100","","17.500",""
"C0H890","2020-02-25 09:00:00","440.000","0.000","0.200","19.200","0.750","969.400","","0.000","-99.000","-99.000","-99.000","19.200","","14.200",""
"C0S770","2020-02-25 09:00:00","375.000","271.000","0.400","21.100","0.820","978.300","","0.000","-99.000","-99.000","-99.000","21.100","","16.400",""
"C0X230","2020-02-25 09:00:00","29.000","13.000","3.200","22.900","0.650","1017.900","","0.000","-99.000","-99.000","-99.000","22.900","","16.600",""
"C0B010","2020-02-25 09:00:00","38.000","224.000","1.400","21.300","0.810","1013.700","","0.000","-99.000","-99.000","-99.000","21.300","","16.100",""
"C0R490","2020-02-25 09:00:00","49.000","36.000","1.200","23.600","0.720","1013.400","","0.000","-99.000","-99.000","-99.000","23.600","","18.700",""
"C0V440","2020-02-25 09:00:00","27.000","353.000","1.600","24.500","0.620","1016.100","","0.000","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0SA40","2020-02-25 09:00:00","200.000","332.000","0.500","21.200","0.750","999.100","","0.000","-99.000","-99.000","-99.000","21.200","","16.200",""
"C0Z280","2020-02-25 09:00:00","224.000","292.000","0.600","20.300","0.990","997.200","","0.000","-99.000","-99.000","-99.000","20.400","","17.400",""
"C0Z070","2020-02-25 09:00:00","247.000","148.000","1.200","18.400","0.990","992.800","","0.500","-99.000","-99.000","-99.000","18.500","","17.200",""
"CM0180","2020-02-25 09:00:00","313.000","160.000","0.400","25.600","0.450","984.700","","0.000","-99.000","-99.000","-99.000","25.600","","16.300",""
"C0T9N0","2020-02-25 09:00:00","261.000","95.000","0.600","19.400","0.870","992.300","","0.000","-99.000","-99.000","-99.000","19.400","","17.100",""
"C0K470","2020-02-25 09:00:00","97.000","59.000","0.900","23.500","0.610","1008.600","","0.000","-99.000","-99.000","-99.000","23.500","","15.800",""
"C0R720","2020-02-25 09:00:00","214.000","11.000","4.200","22.900","0.760","996.200","","0.000","-99.000","-99.000","-99.000","23.000","","20.400",""
"C0V650","2020-02-25 09:00:00","28.000","35.000","3.400","24.000","0.640","1018.400","","0.000","-99.000","-99.000","-99.000","24.000","","18.500",""
"C0H9C0","2020-02-25 09:00:00","3402.000","142.000","0.600","8.600","0.030","680.000","","0.000","-99.000","-99.000","-99.000","8.600","","3.000",""
"C0U780","2020-02-25 09:00:00","15.000","0.000","0.200","22.700","0.730","1019.500","","0.000","-99.000","-99.000","-99.000","22.700","","17.700",""
"C0U760","2020-02-25 09:00:00","22.000","0.000","0.000","24.100","0.670","1019.900","","0.000","-99.000","-99.000","-99.000","24.100","","16.000",""
"C0X290","2020-02-25 09:00:00","10.000","25.000","3.400","21.900","0.760","1018.900","","0.000","-99.000","-99.000","-99.000","21.900","","19.100",""
"C0E830","2020-02-25 09:00:00","37.000","310.000","2.500","20.300","0.760","1016.100","","0.000","-99.000","-99.000","-99.000","20.800","","16.300",""
"C0K330","2020-02-25 09:00:00","38.000","18.000","0.900","22.800","0.660","1015.400","","0.000","-99.000","-99.000","-99.000","22.800","","17.400",""
"C0M660","2020-02-25 09:00:00","40.000","17.000","1.700","21.800","0.710","1016.000","","0.000","-99.000","-99.000","-99.000","21.800","","17.500",""
"C0D580","2020-02-25 09:00:00","120.000","0.000","0.000","20.900","0.770","1006.500","","0.000","-99.000","-99.000","-99.000","20.900","","13.000",""
"C0R640","2020-02-25 09:00:00","21.000","28.000","2.000","24.000","0.750","1018.000","","0.000","-99.000","-99.000","-99.000","24.000","","20.100",""
"C0G830","2020-02-25 09:00:00","27.000","4.000","1.900","21.900","0.820","1015.500","","0.000","-99.000","-99.000","-99.000","21.900","","17.000",""
"C0A550","2020-02-25 09:00:00","422.000","0.000","0.000","19.100","0.940","972.800","","0.000","-99.000","-99.000","-99.000","19.100","","14.000",""
"C0G750","2020-02-25 09:00:00","31.000","341.000","1.600","21.900","0.810","1017.700","","0.000","-99.000","-99.000","-99.000","21.900","","17.000",""
"C0Z270","2020-02-25 09:00:00","343.000","267.000","0.600","20.500","0.710","982.400","","0.000","-99.000","-99.000","-99.000","20.500","","16.400",""
"C0UA30","2020-02-25 09:00:00","1397.000","102.000","1.400","18.000","0.590","867.300","","0.000","-99.000","-99.000","-99.000","18.200","","12.300",""
"C0I080","2020-02-25 09:00:00","536.000","344.000","0.400","22.400","0.470","961.900","","0.000","-99.000","-99.000","-99.000","23.200","","13.900",""
"C0UA00","2020-02-25 09:00:00","392.000","68.000","0.500","21.200","0.610","977.000","","0.000","-99.000","-99.000","-99.000","21.200","","13.800",""
"C0AD40","2020-02-25 09:00:00","32.000","0.000","0.000","20.200","0.850","1016.700","","0.000","-99.000","-99.000","-99.000","20.200","","16.200",""
"C0G900","2020-02-25 09:00:00","20.000","14.000","2.300","22.000","0.890","1016.800","","0.000","-99.000","-99.000","-99.000","22.000","","18.400",""
"C0S660","2020-02-25 09:00:00","794.000","77.000","0.500","19.400","0.680","934.100","","0.000","-99.000","-99.000","-99.000","19.400","","13.000",""
"C0M640","2020-02-25 09:00:00","155.000","0.000","0.000","23.400","0.610","1001.800","","0.000","-99.000","-99.000","-99.000","23.600","","18.100",""
"C0R660","2020-02-25 09:00:00","20.000","49.000","2.500","23.900","0.710","1018.300","","0.000","-99.000","-99.000","-99.000","23.900","","18.800",""
"C0UA10","2020-02-25 09:00:00","1711.000","0.000","0.200","14.900","0.820","838.300","","0.000","-99.000","-99.000","-99.000","14.900","","7.600",""
"C0V770","2020-02-25 09:00:00","26.000","13.000","1.100","24.100","0.600","1016.600","","0.000","-99.000","-99.000","-99.000","24.100","","18.500",""
"C0V810","2020-02-25 09:00:00","32.000","343.000","1.400","23.800","1.000","1015.100","","0.000","-99.000","-99.000","-99.000","23.800","","19.900",""
"C0A9C0","2020-02-25 09:00:00","35.000","167.000","0.800","23.000","0.660","1017.100","","0.000","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0X310","2020-02-25 09:00:00","9.000","8.000","3.500","22.900","0.690","1019.900","","0.000","-99.000","-99.000","-99.000","22.900","","18.600",""
"C0K280","2020-02-25 09:00:00","23.000","17.000","2.200","23.800","0.690","1020.000","","0.000","-99.000","-99.000","-99.000","23.800","","16.300",""
"C0M650","2020-02-25 09:00:00","20.000","2.000","1.800","22.500","0.680","1018.300","","0.000","-99.000","-99.000","-99.000","22.500","","17.500",""
"C0S910","2020-02-25 09:00:00","212.000","222.000","0.400","23.700","0.990","997.700","","8.000","-99.000","-99.000","-99.000","23.700","","21.600",""
"C0D570","2020-02-25 09:00:00","15.000","331.000","1.000","20.900","0.820","1019.100","","0.000","-99.000","-99.000","-99.000","22.400","","14.500",""
"C0M710","2020-02-25 09:00:00","15.000","6.000","1.700","21.700","0.740","1018.800","","0.000","-99.000","-99.000","-99.000","21.700","","17.900",""
"C0V490","2020-02-25 09:00:00","20.000","1.000","3.200","23.600","0.630","1017.700","","0.000","-99.000","-99.000","-99.000","23.600","","20.900",""
"C0E870","2020-02-25 09:00:00","34.000","64.000","0.400","21.500","0.700","1018.300","","0.000","-99.000","-99.000","-99.000","21.500","","15.400",""
"C0M800","2020-02-25 09:00:00","440.000","0.000","0.000","21.700","0.560","970.000","","0.000","-99.000","-99.000","-99.000","21.700","","15.300",""
"C0A570","2020-02-25 09:00:00","360.000","0.000","0.200","20.100","0.770","979.900","","0.000","-99.000","-99.000","-99.000","20.100","","13.400",""
"C0S790","2020-02-25 09:00:00","236.000","10.000","0.300","23.500","0.680","995.600","","0.000","-99.000","-99.000","-99.000","23.500","","18.200",""
"C0D590","2020-02-25 09:00:00","143.000","198.000","0.400","21.700","0.650","1005.200","","0.000","-99.000","-99.000","-99.000","21.800","","14.800",""
"C0U990","2020-02-25 09:00:00","31.000","176.000","1.000","23.300","0.640","1018.200","","0.000","-99.000","-99.000","-99.000","23.300","","17.000",""
"C0A970","2020-02-25 09:00:00","96.000","173.000","1.600","23.200","0.990","1010.300","","0.000","-99.000","-99.000","-99.000","23.200","","19.300",""
"CM0110","2020-02-25 09:00:00","7.000","34.000","1.500","22.000","0.760","1019.800","","-99.000","-99.000","-99.000","-99.000","22.000","","17.700",""
"C0S940","2020-02-25 09:00:00","150.000","18.000","0.400","22.800","0.800","1003.800","","0.000","-99.000","-99.000","-99.000","22.800","","20.500",""
"C0X250","2020-02-25 09:00:00","33.000","26.000","2.300","22.700","0.690","1015.900","","0.000","-99.000","-99.000","-99.000","22.700","","18.000",""
"C0K520","2020-02-25 09:00:00","10.000","31.000","1.700","21.600","0.790","1018.300","","0.000","-99.000","-99.000","-99.000","21.600","","17.200",""
"C0Z200","2020-02-25 09:00:00","153.000","97.000","0.900","20.300","0.990","1004.700","","0.000","-99.000","-99.000","-99.000","20.300","","15.000",""
"C0V740","2020-02-25 09:00:00","60.000","42.000","1.900","22.900","0.690","1014.000","","0.000","-99.000","-99.000","-99.000","22.900","","17.300",""
"C0V790","2020-02-25 09:00:00","410.000","343.000","0.500","23.700","0.440","972.200","","0.000","-99.000","-99.000","-99.000","23.700","","17.500",""
"C0G860","2020-02-25 09:00:00","45.000","313.000","0.900","24.400","0.620","1013.700","","0.000","-99.000","-99.000","-99.000","24.400","","17.800",""
"C0F0A0","2020-02-25 09:00:00","3587.000","53.000","1.900","9.200","0.070","666.800","","0.000","-99.000","-99.000","-99.000","9.200","","-0.700",""
"C0Z250","2020-02-25 09:00:00","1124.000","0.000","0.100","15.800","0.850","896.800","","0.000","-99.000","-99.000","-99.000","16.500","","11.400",""
"C0K440","2020-02-25 09:00:00","35.000","358.000","2.000","21.700","0.780","1016.300","","0.000","-99.000","-99.000","-99.000","21.700","","17.000",""
"C0T900","2020-02-25 09:00:00","160.000","88.000","0.900","22.300","0.670","1001.500","","0.000","-99.000","-99.000","-99.000","22.300","","15.700",""
"C0F9V0","2020-02-25 09:00:00","525.000","36.000","0.900","22.000","0.590","961.400","","0.000","-99.000","-99.000","-99.000","22.100","","15.700",""
"C0UA20","2020-02-25 09:00:00","2619.000","209.000","3.600","5.000","0.790","-99.000","","0.000","-99.000","-99.000","-99.000","5.000","","2.300",""
"C0M850","2020-02-25 09:00:00","695.000","0.000","0.000","22.500","0.520","940.700","","0.000","-99.000","-99.000","-99.000","22.500","","15.400",""
"C0C620","2020-02-25 09:00:00","19.000","174.000","1.000","22.700","0.760","1017.000","","0.000","-99.000","-99.000","-99.000","22.700","","16.300",""
"C0I360","2020-02-25 09:00:00","300.000","299.000","0.800","21.200","0.570","984.900","","0.000","-99.000","-99.000","-99.000","21.200","","16.700",""
"C0M810","2020-02-25 09:00:00","1354.000","302.000","0.900","18.700","0.560","871.800","","0.000","-99.000","-99.000","-99.000","18.900","","14.600",""
"C0AC80","2020-02-25 09:00:00","40.000","0.000","0.200","21.900","0.730","1015.200","","0.000","-99.000","-99.000","-99.000","21.900","","15.100",""
"CM0140","2020-02-25 09:00:00","26.000","24.000","0.600","24.100","0.650","1018.700","","0.000","-99.000","-99.000","-99.000","24.100","","20.700",""
"C0SA20","2020-02-25 09:00:00","857.000","228.000","1.100","20.400","0.800","925.500","","0.000","-99.000","-99.000","-99.000","20.700","","16.300",""
"C0K490","2020-02-25 09:00:00","91.000","50.000","1.700","24.100","0.540","1009.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.300",""
"C0V820","2020-02-25 09:00:00","441.000","360.000","0.700","24.600","0.420","971.500","","0.000","-99.000","-99.000","-99.000","24.600","","15.200",""
"C0S810","2020-02-25 09:00:00","65.000","342.000","1.400","23.000","0.700","1016.300","","0.000","-99.000","-99.000","-99.000","23.300","","18.800",""
"C0R580","2020-02-25 09:00:00","10.000","8.000","2.600","22.600","0.790","1018.600","","0.000","-99.000","-99.000","-99.000","22.600","","19.000",""
"C0Z330","2020-02-25 09:00:00","488.000","147.000","0.800","19.300","0.660","967.800","","0.000","-99.000","-99.000","-99.000","19.600","","16.100",""
"C0E590","2020-02-25 09:00:00","40.000","302.000","1.900","21.600","0.700","1015.100","","0.000","-99.000","-99.000","-99.000","21.700","","14.600",""
"C0D540","2020-02-25 09:00:00","227.000","57.000","0.300","22.900","0.640","995.200","","0.000","-99.000","-99.000","-99.000","22.900","","14.900",""
"C0K420","2020-02-25 09:00:00","42.000","59.000","0.600","22.300","0.700","1015.100","","0.000","-99.000","-99.000","-99.000","22.300","","16.900",""
"C0Z180","2020-02-25 09:00:00","34.000","245.000","1.000","22.400","0.690","1017.100","","0.000","-99.000","-99.000","-99.000","22.400","","17.300",""
"C0AD10","2020-02-25 09:00:00","27.000","258.000","1.000","17.500","1.000","1017.200","","0.000","-99.000","-99.000","-99.000","18.400","","17.200",""
"C0M720","2020-02-25 09:00:00","225.000","0.000","0.000","24.200","0.580","993.800","","0.000","-99.000","-99.000","-99.000","24.200","","18.000",""
"C0V450","2020-02-25 09:00:00","51.000","8.000","2.800","25.100","0.610","1013.600","","0.000","-99.000","-99.000","-99.000","25.100","","18.500",""
"C0R280","2020-02-25 09:00:00","242.000","66.000","2.000","22.400","0.800","992.900","","0.000","-99.000","-99.000","-99.000","22.400","","19.500",""
"C0E610","2020-02-25 09:00:00","850.000","0.000","0.000","18.900","0.620","926.000","","0.000","-99.000","-99.000","-99.000","18.900","","15.600",""
"C0V610","2020-02-25 09:00:00","22.000","1.000","2.500","23.600","0.660","1017.100","","0.000","-99.000","-99.000","-99.000","23.600","","18.500",""
"C0Z310","2020-02-25 09:00:00","59.000","169.000","1.200","25.100","0.660","1014.800","","0.000","-99.000","-99.000","-99.000","25.100","","18.900",""
"C0S700","2020-02-25 09:00:00","507.000","100.000","0.900","23.200","0.670","964.800","","0.000","-99.000","-99.000","-99.000","23.200","","16.000",""
"C0T9G0","2020-02-25 09:00:00","605.000","0.000","0.200","21.500","0.700","954.700","","0.000","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0U520","2020-02-25 09:00:00","517.000","0.000","0.200","20.600","0.870","964.400","","0.000","-99.000","-99.000","-99.000","20.600","","14.000",""
"C0E750","2020-02-25 09:00:00","62.000","162.000","0.400","22.200","0.650","1011.900","","0.000","-99.000","-99.000","-99.000","22.200","","16.200",""
"C0G660","2020-02-25 09:00:00","27.000","336.000","1.700","23.100","0.710","1018.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.700",""
"C0W140","2020-02-25 09:00:00","21.000","356.000","1.500","18.300","0.810","1019.300","","0.000","-99.000","-99.000","-99.000","18.300","","13.400",""
"C0U720","2020-02-25 09:00:00","1260.000","95.000","0.600","18.600","0.690","893.500","","0.000","-99.000","-99.000","-99.000","18.600","","11.800",""
"C0R690","2020-02-25 09:00:00","248.000","40.000","1.600","24.000","0.790","990.900","","0.000","-99.000","-99.000","-99.000","24.000","","20.000",""
"C0X150","2020-02-25 09:00:00","18.000","29.000","3.100","23.100","0.750","1019.300","","0.000","-99.000","-99.000","-99.000","23.100","","17.900",""
"C0Z050","2020-02-25 09:00:00","830.000","0.000","0.000","15.100","0.730","930.300","","0.000","-99.000","-99.000","-99.000","15.100","","12.800",""
"C0I490","2020-02-25 09:00:00","1601.000","85.000","1.300","17.400","0.500","847.900","","0.000","-99.000","-99.000","-99.000","17.400","","12.400",""
"C0I090","2020-02-25 09:00:00","910.000","331.000","0.900","20.200","0.690","919.000","","0.000","-99.000","-99.000","-99.000","20.200","","14.300",""
"C0X240","2020-02-25 09:00:00","394.000","336.000","1.000","21.800","0.690","975.500","","0.000","-99.000","-99.000","-99.000","21.800","","15.100",""
"C0S990","2020-02-25 09:00:00","409.000","41.000","2.100","22.400","0.720","975.100","","0.000","-99.000","-99.000","-99.000","22.700","","19.500",""
"C0E850","2020-02-25 09:00:00","104.000","0.000","0.000","22.600","0.680","1007.800","","0.000","-99.000","-99.000","-99.000","22.600","","14.300",""
"C0T9B0","2020-02-25 09:00:00","558.000","125.000","1.200","22.200","0.710","958.800","","0.000","-99.000","-99.000","-99.000","22.200","","16.500",""
"C0G650","2020-02-25 09:00:00","34.000","355.000","1.200","24.700","0.600","1015.800","","0.000","-99.000","-99.000","-99.000","24.700","","17.000",""
"C0K580","2020-02-25 09:00:00","26.000","32.000","1.000","23.100","0.840","1018.600","","0.000","-99.000","-99.000","-99.000","23.100","","17.000",""
"C0X050","2020-02-25 09:00:00","25.000","2.000","2.000","22.900","0.750","1015.800","","0.000","-99.000","-99.000","-99.000","22.900","","15.800",""
"CM0100","2020-02-25 09:00:00","25.000","162.000","1.000","21.800","0.570","1017.500","","0.000","-99.000","-99.000","-99.000","21.800","","15.900",""
"CM0130","2020-02-25 09:00:00","11.000","347.000","2.700","22.100","0.700","1019.700","","0.000","-99.000","-99.000","-99.000","22.100","","19.700",""
"C0W110","2020-02-25 09:00:00","16.000","-99.000","-99.000","15.700","0.870","1019.500","","0.000","-99.000","-99.000","-99.000","15.700","","12.700",""
"C0R670","2020-02-25 09:00:00","26.000","63.000","2.900","26.600","0.600","1017.500","","0.000","11.000","57.000","","26.600","","23.800",""
"C0X120","2020-02-25 09:00:00","28.000","355.000","2.500","22.500","0.750","1017.800","","0.000","-99.000","-99.000","-99.000","22.500","","18.300",""
"C0R100","2020-02-25 09:00:00","1006.000","75.000","0.800","20.900","0.540","909.000","","0.000","-99.000","-99.000","-99.000","20.900","","15.200",""
"C0C700","2020-02-25 09:00:00","151.000","101.000","0.300","22.800","0.590","1003.400","","0.000","-99.000","-99.000","-99.000","22.800","","17.000",""
"C0W130","2020-02-25 09:00:00","18.000","12.000","3.700","22.400","0.800","1016.900","","0.000","-99.000","-99.000","-99.000","22.400","","19.700",""
"C0F9R0","2020-02-25 09:00:00","20.000","14.000","0.600","21.600","1.000","1018.900","","0.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0V660","2020-02-25 09:00:00","25.000","4.000","3.300","23.500","0.630","1018.000","","0.000","-99.000","-99.000","-99.000","23.500","","19.000",""
"C0G780","2020-02-25 09:00:00","27.000","344.000","1.500","22.300","0.710","1016.700","","0.000","-99.000","-99.000","-99.000","22.300","","17.800",""
"C0C590","2020-02-25 09:00:00","72.000","242.000","0.500","21.500","0.770","1011.500","","0.000","-99.000","-99.000","-99.000","21.500","","15.400",""
"C0I520","2020-02-25 09:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-02-25 09:00:00","15.000","15.000","1.400","21.400","0.720","1017.300","","0.000","-99.000","-99.000","-99.000","21.400","","17.900",""
"C0R130","2020-02-25 09:00:00","1040.000","0.000","0.100","21.600","0.410","903.000","","0.000","-99.000","-99.000","-99.000","23.500","","16.900",""
"C0AH30","2020-02-25 09:00:00","755.000","276.000","0.500","21.200","0.600","935.900","","0.000","-99.000","-99.000","-99.000","21.400","","16.900",""
"C0X170","2020-02-25 09:00:00","50.000","38.000","2.100","22.600","0.730","1013.600","","0.000","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0K291","2020-02-25 09:00:00","8.000","19.000","1.900","21.800","0.770","1019.700","","0.000","-99.000","-99.000","-99.000","21.800","","17.500",""
"C0D480","2020-02-25 09:00:00","223.000","0.000","0.000","21.500","0.720","993.800","","0.000","-99.000","-99.000","-99.000","21.500","","13.200",""
